17:41:28;0,00;-1,90;0,0;0,85;0,66;8,9;8,0;7,8;9,5;0
17:41:58;3,50;0,00;7,3;0,71;0,71;8,9;8,0;7,8;9,4;73
17:42:28;3,50;-0,20;5,4;0,72;0,70;8,9;8,1;7,8;9,3;54
17:42:58;3,50;-0,20;3,8;0,72;0,70;8,9;8,1;7,8;9,4;38
17:43:28;3,50;-0,20;3,8;0,72;0,70;8,9;8,1;7,8;9,4;38
17:43:58;3,40;-0,20;3,8;0,72;0,70;8,9;8,3;7,8;9,4;38
17:44:28;3,40;-0,30;4,0;0,73;0,70;8,9;8,3;7,8;9,4;40
17:44:58;3,40;-0,30;4,2;0,73;0,70;8,9;8,3;7,8;9,4;42
17:45:28;3,40;-0,30;4,2;0,73;0,70;8,8;8,4;7,8;9,4;42
17:45:58;3,40;-0,30;4,4;0,73;0,70;8,8;8,4;7,8;9,4;44
17:46:28;3,30;-0,30;4,4;0,73;0,70;8,8;8,4;7,8;9,4;44
17:46:58;3,40;-0,30;4,4;0,73;0,70;8,9;8,4;7,8;9,3;44
17:47:28;3,40;-0,30;4,4;0,73;0,70;8,8;8,3;7,8;9,4;44
17:47:58;3,50;1,20;4,4;0,64;0,76;8,9;8,2;7,8;9,4;44
17:48:28;3,50;1,20;3,0;0,64;0,76;8,8;8,1;7,8;9,4;30
17:48:59;3,50;1,10;2,0;0,65;0,76;8,8;8,1;7,8;9,3;20
17:49:29;3,50;1,20;1,5;0,64;0,76;8,7;8,0;7,8;9,3;15
17:49:59;3,50;1,20;1,2;0,64;0,76;8,8;7,9;7,8;9,4;12
17:50:29;3,60;1,00;1,0;0,65;0,75;8,9;7,8;7,8;9,4;10
17:50:59;3,60;1,00;0,8;0,65;0,75;8,9;7,8;7,8;9,3;8
17:51:29;3,60;0,10;0,7;1,16;1,17;8,9;7,8;7,8;9,3;7
17:51:59;3,60;0,40;0,6;1,18;1,22;8,9;7,8;7,8;9,3;6
17:52:29;3,60;0,90;0,6;1,10;1,19;8,9;7,8;7,8;9,3;6
17:52:59;3,60;0,60;0,1;1,11;1,17;8,9;7,8;7,8;9,3;1
17:53:29;3,60;0,50;0,0;1,15;1,20;8,9;7,8;7,8;9,3;0
17:53:59;3,60;0,90;0,0;1,09;1,18;8,9;7,8;7,8;9,3;0
17:54:29;3,60;0,40;0,0;1,12;1,16;8,9;7,8;7,8;9,4;0
17:54:59;3,60;0,40;0,0;1,15;1,19;8,9;7,8;7,8;9,3;0
17:55:29;3,60;0,70;0,0;1,13;1,20;8,9;7,8;7,8;9,3;0
17:55:59;3,60;0,50;0,0;1,15;1,20;8,9;7,8;7,8;9,3;0
17:56:29;3,60;0,60;0,0;1,16;1,22;8,9;7,8;7,8;9,3;0
17:56:59;3,60;0,60;0,0;1,17;1,23;8,9;7,8;7,8;9,3;0
17:57:29;3,60;0,60;0,0;1,17;1,23;8,9;7,8;7,8;9,3;0
17:57:59;3,60;0,60;0,0;1,18;1,24;8,9;7,9;7,8;9,3;0
17:58:29;3,50;0,40;0,0;1,20;1,24;8,9;8,1;7,8;9,3;0
17:58:59;3,50;0,40;0,0;1,20;1,24;8,9;8,1;7,8;9,3;0
17:59:29;3,50;0,40;0,0;1,21;1,25;9,0;8,2;7,9;9,3;0
17:59:59;3,50;-0,10;0,0;1,24;1,23;9,0;8,2;7,8;9,3;0
18:00:29;3,50;-0,10;0,0;1,24;1,23;9,0;8,1;7,9;9,3;0
18:00:59;3,50;-0,20;3,9;1,25;1,23;9,0;8,1;7,8;9,3;39
18:01:29;3,50;-0,20;4,0;1,25;1,23;9,0;8,1;7,9;9,3;40
18:01:59;3,50;0,70;4,0;1,18;1,25;9,0;8,1;7,9;9,3;40
18:02:29;3,50;0,70;2,4;1,19;1,26;9,0;8,2;7,8;9,3;24
18:02:59;3,50;0,80;1,7;1,19;1,27;9,0;8,3;7,9;9,3;17
18:03:29;3,50;0,80;1,3;1,19;1,27;9,0;8,3;7,8;9,3;13
18:03:59;3,50;0,80;1,1;1,18;1,26;9,0;8,3;7,9;9,3;11
18:04:29;3,50;0,80;0,9;1,18;1,26;9,0;8,3;7,9;9,3;9
18:04:59;3,50;0,80;0,8;1,18;1,26;9,0;8,1;7,8;9,3;8
18:05:29;3,60;1,00;0,7;0,55;0,65;9,0;8,0;7,9;9,3;7
18:05:59;3,60;1,10;0,6;0,52;0,63;9,0;7,9;7,9;9,2;6
18:06:29;3,60;0,80;0,5;0,56;0,64;9,0;7,8;8,0;9,3;5
18:06:59;3,60;0,80;0,0;0,57;0,65;9,0;7,8;8,0;9,3;0
18:07:29;3,60;0,80;0,0;0,58;0,66;9,0;7,8;7,9;9,3;0
18:07:59;3,60;0,70;0,0;0,59;0,66;9,0;7,8;7,9;9,3;0
18:08:29;3,70;0,80;0,0;0,59;0,67;9,0;7,7;7,8;9,3;0
18:08:59;3,70;0,90;0,0;0,59;0,68;9,0;7,7;7,8;9,3;0
18:09:29;3,70;0,90;0,0;0,59;0,68;9,0;7,6;7,8;9,3;0
18:09:59;3,70;0,80;0,0;0,60;0,68;9,0;7,6;7,9;9,3;0
18:10:29;3,70;0,90;0,0;0,60;0,69;9,0;7,5;7,8;9,3;0
18:10:59;3,70;0,90;0,0;0,60;0,69;9,0;7,5;7,9;9,3;0
18:11:29;3,70;0,80;0,0;0,61;0,69;9,0;7,5;7,8;9,3;0
18:11:59;3,70;0,90;0,0;0,61;0,70;9,0;7,5;7,9;9,3;0
18:12:29;3,70;0,90;0,0;0,61;0,70;9,1;7,5;7,8;9,3;0
18:12:59;3,70;0,30;0,0;0,65;0,68;9,0;7,5;7,8;9,3;0
18:13:29;3,70;0,30;0,0;0,65;0,68;9,0;7,5;7,8;9,3;0
18:13:59;3,70;0,20;0,0;0,66;0,68;9,0;7,4;7,8;9,3;0
18:14:29;3,70;0,20;0,0;0,66;0,68;9,0;7,4;7,8;9,3;0
18:14:59;3,70;0,20;1,7;0,66;0,68;9,0;7,4;7,8;9,3;17
18:15:29;3,70;0,20;1,7;0,66;0,68;9,0;7,4;7,8;9,3;17
18:15:59;3,70;0,10;1,7;0,67;0,68;9,0;7,5;7,8;9,3;17
18:16:29;3,70;0,10;1,8;0,67;0,68;9,0;7,5;7,8;9,3;18
18:16:59;3,70;0,90;1,8;0,62;0,71;9,0;7,5;7,8;9,3;18
18:17:29;3,70;0,90;1,8;0,62;0,71;9,0;7,5;7,8;9,3;18
18:17:59;3,70;0,90;1,5;0,62;0,71;9,0;7,6;7,8;9,3;15
18:18:29;3,70;1,10;1,2;0,61;0,72;9,0;7,5;7,8;9,3;12
18:18:59;3,70;1,10;1,0;0,61;0,72;9,0;7,5;7,8;9,3;10
18:19:29;3,70;1,10;0,8;0,62;0,73;9,0;7,6;7,8;9,3;8
18:19:59;3,70;1,10;0,7;0,62;0,73;9,0;7,7;7,9;9,3;7
18:20:29;3,70;1,10;0,6;0,62;0,73;9,0;7,7;7,9;9,3;6
18:20:59;3,70;0,70;0,6;0,64;0,71;9,0;7,7;7,8;9,2;6
